ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0009201	ribonucleoside triphosphate biosynthetic process	104	0.60203972973993	1.94146241118455	2.08486772208922e-05	0.00641409554700749	0.00572131594893327	1186	tags=38%, list=7%, signal=36%	ALDOA/NME2/ATP5F1C/ENO1/IMPDH2/ATP5F1A/ATP5F1D/NME1/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/ATP5MG/NDUFV1/NME4/NDUFA8/NDUFAB1/ATP5MC2/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2
GO:1904667	negative regulation of ubiquitin protein ligase activity	12	0.906452669418616	1.90478976083179	0.000534832591994816	0.0454326226633014	0.0405254936943816	177	tags=58%, list=1%, signal=58%	RPL5/RPL37/RPL23/RPL11/RPS7/RPS15/RPS20
GO:0033604	negative regulation of catecholamine secretion	10	0.932874815725228	1.8882330129749	0.000353751370899281	0.0368920709346318	0.0329073978210321	1	tags=10%, list=0%, signal=10%	CHGA
GO:0006364	rRNA processing	209	0.532131785484584	1.85150969451673	3.12451292597027e-07	0.000320418800558251	0.000285810708701912	745	tags=18%, list=4%, signal=18%	RPL7/RPS6/RPS8/RPL14/RPS24/RPL5/RPL35A/RPS25/RPL11/RPL26/RPS17/RPS14/RPS19/RPS28/RPS7/RPL35/RPS15/RPS21/RPL27/DDX21/NHP2/EXOSC4/NOP53/NPM3/NOB1/DCAF13/BOP1/EXOSC5/TRMT112/NSA2/NUDT16/YBEY/PIH1D1/EBNA1BP2/RRS1/NIFK/NOLC1/IMP4
GO:0009142	nucleoside triphosphate biosynthetic process	115	0.566115577712278	1.84963469127353	0.000119086220651762	0.0194683840891022	0.0173656247513971	1186	tags=36%, list=7%, signal=33%	ALDOA/NME2/ATP5F1C/ENO1/IMPDH2/ATP5F1A/ATP5F1D/NME1/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/ATP5MG/NDUFV1/NME4/NDUFA8/NDUFAB1/ATP5MC2/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/NDUFA10/NDUFA11/CMPK1/SDHD/IMPDH1/NDUFA2
GO:0051937	catecholamine transport	58	0.640226323457196	1.8333055939215	0.000363644230593934	0.0369590400253382	0.0329671336518966	1391	tags=14%, list=8%, signal=13%	CHGA/SYT8/SNCG/SYT13/SDHD/PARK7/ADRA2A/STX1A
GO:0006754	ATP biosynthetic process	88	0.585022661553183	1.82175333029551	0.000160980191107179	0.0225116162700562	0.0200801606802113	1255	tags=41%, list=7%, signal=38%	ALDOA/ATP5F1C/ENO1/ATP5F1A/ATP5F1D/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/ATP5MG/NDUFV1/NDUFA8/NDUFAB1/ATP5MC2/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/NDUFA10/NDUFA11/SDHD/NDUFA2/NDUFS4
GO:0009144	purine nucleoside triphosphate metabolic process	221	0.491425128577958	1.72160299546468	1.0071091317119e-05	0.00442624463387382	0.00394817068627509	1304	tags=30%, list=8%, signal=28%	ALDOA/NME2/ATP5F1C/TSPO/ENO1/IMPDH2/PGAM1/ATP5F1A/LDHA/ATP5F1D/GAPDH/NME1/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/UQCC3/NDUFC2/NUDT2/STOML2/NUDT16/NDUFB5/UCP2/NDUFB8/AK2/ATP5MG/NDUFV1/HK1/NME4/DHTKD1/NDUFA8/NDUFAB1/ATP5MC2/NADK/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/SAMHD1/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2/FIS1/NDUFS4/OLA1/AK3
GO:0009205	purine ribonucleoside triphosphate metabolic process	216	0.490993110291204	1.70588607841399	1.12489840103401e-05	0.00461433324104151	0.00411594404420444	1304	tags=30%, list=8%, signal=28%	ALDOA/NME2/ATP5F1C/TSPO/ENO1/IMPDH2/PGAM1/ATP5F1A/LDHA/ATP5F1D/GAPDH/NME1/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/UCP2/NDUFB8/AK2/ATP5MG/NDUFV1/HK1/NME4/DHTKD1/NDUFA8/NDUFAB1/ATP5MC2/NADK/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2/FIS1/NDUFS4/OLA1/AK3
GO:0009152	purine ribonucleotide biosynthetic process	192	0.503154618781937	1.69958614128946	1.38032537324729e-05	0.00498288074605076	0.00444468512747888	1528	tags=31%, list=9%, signal=29%	ALDOA/NME2/ATP5F1C/ENO1/IMPDH2/ATP5F1A/APRT/ATP5F1D/NME1/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/AK2/ATP5MG/ACSL5/NDUFV1/ACAT1/NME4/NDUFA8/NDUFAB1/ATP5MC2/ATP5PF/PDHB/NDUFS3/NDUFS8/ELOVL1/NDUFA3/NDUFS5/SPHK2/PAPSS1/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2/SLC25A1/NDUFS4/GART/AK3/ACSL1/DNAJC30/DLAT/PPAT/ATP5F1E/ADCY9/ELOVL5/NDUFA7
GO:0009199	ribonucleoside triphosphate metabolic process	223	0.482476271212782	1.68461013960264	1.30278223993341e-05	0.00498288074605076	0.00444468512747888	1304	tags=29%, list=8%, signal=27%	ALDOA/NME2/ATP5F1C/TSPO/ENO1/IMPDH2/PGAM1/ATP5F1A/LDHA/ATP5F1D/GAPDH/NME1/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/UCP2/NDUFB8/AK2/ATP5MG/NDUFV1/HK1/NME4/DHTKD1/NDUFA8/NDUFAB1/ATP5MC2/NADK/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2/FIS1/NDUFS4/OLA1/AK3
GO:0016072	rRNA metabolic process	246	0.476638275753274	1.67766773028218	4.31853713533334e-06	0.00295243988818956	0.00263355001445942	821	tags=17%, list=5%, signal=16%	RPL7/RPS6/RPS8/RPL14/RPS24/RPL5/RPL35A/RPS25/RPL11/RPL26/RPS17/RPS14/RPS19/RPS28/RPS7/RPL35/RPS15/RPS21/RPL27/DDX21/NHP2/EXOSC4/NOP53/NPM3/NOB1/DCAF13/BOP1/EXOSC5/ERN2/TRMT112/NSA2/NUDT16/YBEY/PIH1D1/EBNA1BP2/RRS1/NIFK/NOLC1/IMP4/NCL/DIMT1
GO:0006164	purine nucleotide biosynthetic process	231	0.473517943787059	1.65006995116528	1.67001162801509e-05	0.00540820081430362	0.00482406683017767	1528	tags=29%, list=9%, signal=27%	ALDOA/NME2/ATP5F1C/ENO1/IMPDH2/IDO1/ATP5F1A/APRT/ATP5F1D/NAPRT/NME1/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/NADSYN1/AK2/ATP5MG/ACSL5/NDUFV1/ACAT1/NME4/GUK1/NDUFA8/NDUFAB1/ATP5MC2/NADK/ATP5PF/PARP10/PDHB/NDUFS3/MTHFD2L/NDUFS8/ELOVL1/NDUFA3/NDUFS5/SPHK2/PAPSS1/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2/NMRK1/SLC25A1/NDUFS4/GART/AK3/ACSL1/DNAJC30/DLAT/PPAT/ATP5F1E/ADCY9/ELOVL5/NDUFA7
GO:0009260	ribonucleotide biosynthetic process	205	0.478777233245182	1.64867705002885	8.16577974315935e-05	0.016553562006729	0.0147656294837922	1528	tags=30%, list=9%, signal=27%	ALDOA/NME2/ATP5F1C/ENO1/IMPDH2/ATP5F1A/APRT/ATP5F1D/NME1/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/AK2/ATP5MG/ACSL5/NDUFV1/ACAT1/NME4/NDUFA8/NDUFAB1/ATP5MC2/ATP5PF/PDHB/NDUFS3/NDUFS8/ELOVL1/NDUFA3/NDUFS5/SPHK2/PAPSS1/NDUFA10/NDUFA11/CMPK1/SDHD/IMPDH1/NDUFA2/SLC25A1/NDUFS4/GART/AK3/ACSL1/DNAJC30/DLAT/PPAT/ATP5F1E/ADCY9/ELOVL5/NDUFA7
GO:0009141	nucleoside triphosphate metabolic process	240	0.462944567611524	1.61937442229415	2.25055191152532e-05	0.00659411710076918	0.00588189356726467	1304	tags=28%, list=8%, signal=26%	ALDOA/NME2/ATP5F1C/TSPO/ENO1/IMPDH2/PGAM1/ATP5F1A/LDHA/ATP5F1D/GAPDH/NME1/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/UQCC3/NDUFC2/NUDT2/STOML2/NUDT16/NDUFB5/UCP2/NDUFB8/AK2/ATP5MG/NDUFV1/HK1/NME4/DHTKD1/NDUFA8/NDUFAB1/ATP5MC2/NADK/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/SAMHD1/NDUFA10/NDUFA11/CMPK1/SDHD/IMPDH1/NDUFA2/FIS1/NDUFS4/OLA1/AK3
GO:0046034	ATP metabolic process	192	0.478390793223586	1.61593739167414	8.34889063562462e-05	0.016553562006729	0.0147656294837922	1214	tags=29%, list=7%, signal=27%	ALDOA/ATP5F1C/TSPO/ENO1/PGAM1/ATP5F1A/LDHA/ATP5F1D/GAPDH/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/UCP2/NDUFB8/AK2/ATP5MG/NDUFV1/HK1/DHTKD1/NDUFA8/NDUFAB1/ATP5MC2/NADK/ATP5PF/NDUFS3/NDUFS8/NDUFA3/NDUFS5/SPHK2/NDUFA10/NDUFA11/SDHD/NDUFA2/FIS1
GO:0046390	ribose phosphate biosynthetic process	211	0.465241627831977	1.61461533366249	5.16433568674881e-05	0.0121975232183606	0.0108800817847575	1528	tags=30%, list=9%, signal=28%	ALDOA/NME2/ATP5F1C/ENO1/IMPDH2/ATP5F1A/APRT/ATP5F1D/NME1/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PYGL/TKT/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/AK2/ATP5MG/ACSL5/NDUFV1/ACAT1/NME4/NDUFA8/NDUFAB1/ATP5MC2/ATP5PF/PDHB/NDUFS3/NDUFS8/ELOVL1/NDUFA3/NDUFS5/SPHK2/PAPSS1/NDUFA10/NDUFA11/CMPK1/SDHD/IMPDH1/NDUFA2/SLC25A1/NDUFS4/GART/AK3/ACSL1/DNAJC30/DLAT/PPAT/ATP5F1E/ADCY9/ELOVL5/NDUFA7
GO:0022613	ribonucleoprotein complex biogenesis	426	0.448515939079088	1.61184066258601	4.12657667622796e-08	6.34770657220766e-05	5.662097576277e-05	965	tags=19%, list=6%, signal=18%	RPL7/RPS5/RPS6/RPS8/RPL14/RPS24/RPL5/RPL35A/RPSA/EIF3E/RPL23A/RPS25/RPS9/NPM1/RPL11/RPL13A/RPL26/EIF3H/RPS17/RPS14/RPS19/RPS28/RPLP0/RPS7/RPL35/RPS15/RPL6/SNRPD2/RPS21/RPL27/EIF3F/NOP16/EIF3M/DDX21/C1QBP/NHP2/EXOSC4/CLNS1A/EIF2S3/NOP53/RSL24D1/NPM3/NOB1/RBIS/RUVBL1/EIF2A/DCAF13/BOP1/EXOSC5/TRMT112/NSA2/TRAF7/NUDT16/EIF3A/RPL38/YBEY/RPL10/RUVBL2/PIH1D1/MRPS2/EBNA1BP2/RRS1/HSP90AB1/NIFK/NOLC1/NMD3/IMP4/GLUL/ABCE1/EIF3L/MRPL36/DIMT1/WDR77/GRWD1/ZNF593/NOP10/PUF60/METTL5/EIF3B/NOC2L/TXNL4A
GO:0072522	purine-containing compound biosynthetic process	240	0.458686939497806	1.60448129134638	3.02449752351199e-05	0.0080911883748562	0.00721726777464142	1577	tags=30%, list=9%, signal=27%	ALDOA/NME2/ATP5F1C/ENO1/IMPDH2/IDO1/ATP5F1A/APRT/ATP5F1D/NAPRT/NME1/AK4/NDUFV3/NDUFB9/ATP5ME/ATP5MC3/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/NDUFB8/NADSYN1/AK2/ATP5MG/ACSL5/NDUFV1/ACAT1/NME4/GUK1/SHMT2/NDUFA8/NDUFAB1/ATP5MC2/NADK/ATP5PF/PARP10/PDHB/NDUFS3/MTHFD2L/NDUFS8/ELOVL1/NDUFA3/NDUFS5/SPHK2/PAPSS1/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2/NMRK1/SLC25A1/NDUFS4/GART/AK3/ACSL1/DNAJC30/DLAT/PPAT/ATP5F1E/ADCY9/ELOVL5/NDUFA7/PGM2/DGUOK
GO:0034470	ncRNA processing	410	0.384070348316559	1.36296401161094	0.000128473340755883	0.0197705541193864	0.0176351577199793	922	tags=12%, list=5%, signal=12%	RPL7/RPS6/RPS8/RPL14/RPS24/RPL5/RPL35A/RPS25/RPL11/RPL26/RPS17/RPS14/RPS19/RPS28/RPS7/RPL35/RPS15/RPS21/RPL27/DDX21/NHP2/EXOSC4/ELP3/NOP53/NPM3/NOB1/GRSF1/DCAF13/BOP1/EXOSC5/TRMT112/NSA2/NUDT16/NCBP2/YBEY/PIH1D1/EBNA1BP2/RRS1/NIFK/NOLC1/TRMT10C/IMP4/KARS1/DIMT1/BMP4/TRMT12/ANKRD16/NOP10/METTL5
GO:0009259	ribonucleotide metabolic process	416	0.378788635785154	1.35482718746713	0.000208138045867841	0.0256134679244966	0.0228469846558932	1528	tags=24%, list=9%, signal=22%	ALDOA/NME2/ATP5F1C/TSPO/ENO1/IMPDH2/PGAM1/ATP5F1A/APRT/LDHA/ATP5F1D/GAPDH/NME1/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/MCCC2/NUDT8/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/UCP2/NDUFB8/SULT1B1/HMGCS1/AK2/ATP5MG/SUCLG2/HMGCR/ACSL5/NDUFV1/HK1/ACAT1/NME4/DHTKD1/GUK1/NDUFA8/NDUFAB1/ATP5MC2/NADK/NUDT4/ATP5PF/PDHB/NDUFS3/NDUFS8/ELOVL1/NDUFA3/FAR1/DPYD/NDUFS5/SPHK2/PAPSS1/NDUFA10/NDUFA11/CMPK1/SDHD/IMPDH1/NDUFA2/FIS1/SLC25A1/NDUFS4/GART/OLA1/AK3/ACSL1/OXSM/HINT1/DGAT1/DNAJC30/PFKL/ATP5IF1/DLAT/RAN/PPAT/ATP5F1E/ADCY9/ELOVL5/RHOA/ATP6V1B2/NDUFA7
GO:0006163	purine nucleotide metabolic process	480	0.363926067629999	1.34526011825052	8.95426056149433e-05	0.016553562006729	0.0147656294837922	1528	tags=23%, list=9%, signal=22%	ALDOA/NME2/ATP5F1C/TSPO/ENO1/IMPDH2/PGAM1/IDO1/ATP5F1A/APRT/LDHA/ATP5F1D/LDHB/GAPDH/NAPRT/NME1/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/TKT/MCCC2/NUDT8/UQCC3/NDUFC2/FHIT/NUDT2/STOML2/NUDT16/NDUFB5/UCP2/MDH2/NDUFB8/SULT1B1/NADSYN1/HMGCS1/AK2/ATP5MG/SUCLG2/HMGCR/ACSL5/NDUFV1/HK1/ACAT1/NME4/DHTKD1/GUK1/NDUFA8/NDUFAB1/ATP5MC2/NADK/NUDT4/ATP5PF/PARP10/PDHB/NDUFS3/MTHFD2L/NDUFS8/ELOVL1/NDUFA3/FAR1/NDUFS5/SPHK2/PAPSS1/SAMHD1/NDUFA10/NDUFA11/SDHD/IMPDH1/NDUFA2/FIS1/NMRK1/ALDH1L1/SLC25A1/NDUFS4/GART/OLA1/AK3/ACSL1/OXSM/HINT1/DGAT1/DNAJC30/PFKL/ATP5IF1/DLAT/RAN/PPAT/ATP5F1E/ADCY9/ELOVL5/RHOA/ATP6V1B2/ME2/NDUFA7
GO:0019693	ribose phosphate metabolic process	424	0.372431840184278	1.34210270203708	0.000112901018405631	0.0192966657291624	0.0172124535078058	1528	tags=24%, list=9%, signal=22%	ALDOA/NME2/ATP5F1C/TSPO/ENO1/IMPDH2/PGAM1/ATP5F1A/APRT/LDHA/ATP5F1D/GAPDH/NME1/HSPA8/AK4/HSPA1B/NDUFV3/NUDT5/HSPA1A/NDUFB9/PGK1/DDIT4/ATP5ME/TPI1/GPI/ATP5MC3/HK2/PAICS/ATP5PO/NDUFV2/ATP5PB/ATP5F1B/PKM/PFKP/PYGL/TKT/MCCC2/NUDT8/UQCC3/NDUFC2/NUDT2/STOML2/NDUFB5/UCP2/NDUFB8/SULT1B1/HMGCS1/AK2/ATP5MG/SUCLG2/HMGCR/ACSL5/NDUFV1/HK1/ACAT1/NME4/DHTKD1/GUK1/NDUFA8/NDUFAB1/ATP5MC2/NADK/NUDT4/ATP5PF/PDHB/NDUFS3/NDUFS8/ELOVL1/NDUFA3/FAR1/DPYD/NDUFS5/SPHK2/PAPSS1/NDUFA10/NDUFA11/CMPK1/SDHD/IMPDH1/NDUFA2/FIS1/SLC25A1/NDUFS4/GART/OLA1/AK3/ACSL1/OXSM/HINT1/DGAT1/DNAJC30/PFKL/ATP5IF1/DLAT/RAN/PPAT/ATP5F1E/ADCY9/ELOVL5/RHOA/ATP6V1B2/NDUFA7
GO:0009991	response to extracellular stimulus	453	-0.501568685201181	-1.37071127143602	0.000494947886062553	0.0441364397527955	0.0393693101133509	3105	tags=26%, list=18%, signal=22%	SCNN1B/PSPH/ATN1/ADSL/RRAGC/MGMT/PICK1/SIRT2/SP1/SESN2/ADNP/RALB/DNAJC15/ITFG2/SRC/FOLR1/SRF/PCK1/SLC7A5/RRAGB/MAPK1/DCPS/ATG5/ATF4/ITGA2/STC1/WDR45/BECN1/ULK1/FNIP1/MFSD2A/TRPV4/ZC3H12A/APAF1/COL1A1/NUDT15/PPARA/PDK2/BMPR2/RASAL2/DNMT3A/GABARAP/MAP1LC3B/DAD1/PMAIP1/HNRNPL/SNW1/PLIN2/FBP1/PPM1D/GNPAT/GNAI2/HMGCS2/GABARAPL1/PRKAG2/NR4A2/SLC39A5/GCLC/AIFM1/KYNU/RXRA/SESN1/PRKAB1/BAX/INHBB/KANK2/RNF167/DAPL1/FOXO3/PCK2/TLE5/SLC25A25/GAS6/GCLM/STK24/COMT/ATP2B1/F5/WNT11/APOE/NUDT1/NUAK2/XBP1/HSPA5/PIM1/TYMS/DSC2/HSD11B2/LDLR/PLIN3/APPL2/FOSL1/NENF/EIF2AK2/AOC1/NFE2L2/POR/G6PD/NFKBIZ/LAMP2/KLF10/CD68/FOS/PTGS2/AKR1C3/AQP3/NQO1/DDIT3/CDKN2B/TNFRSF11B/CCL28/PCSK1N/CDKN1A/ATF3/ZFP36/GDF15/KRT20/SST
